1.3028e+05,4,157
1.304e+05,1,232
1.3047e+05,7,21
1.3049e+05,9,32
1.305e+05,4,23
1.3051e+05,8,14
1.3055e+05,0,53
1.3086e+05,4,122
1.3089e+05,6,98
1.309e+05,1,148
1.3092e+05,2,76
1.3107e+05,8,20
1.3112e+05,0,65
1.3113e+05,4,67
1.313e+05,1,148
1.3141e+05,5,197
1.3145e+05,8,129
1.3147e+05,4,135
1.3173e+05,0,113
1.3175e+05,4,80
1.318e+05,8,71
1.319e+05,1,148
1.3199e+05,6,68
1.3199e+05,3,175
1.3205e+05,2,93
1.3207e+05,4,121
1.3207e+05,7,126
1.3209e+05,8,40
1.3225e+05,1,99
1.3235e+05,4,74
1.3237e+05,0,87
1.3278e+05,1,230
1.3279e+05,8,160
1.3281e+05,7,29
1.33e+05,0,69
1.3306e+05,4,46
1.3311e+05,6,118
1.3313e+05,7,119
1.3335e+05,2,265
1.3339e+05,4,113
1.3344e+05,7,88
1.3355e+05,0,51
1.3391e+05,5,287
1.3397e+05,1,173
1.3398e+05,7,45
1.3418e+05,3,189
1.3431e+05,4,160
1.3432e+05,0,198
1.3439e+05,1,177
1.3441e+05,2,20
1.3454e+05,4,30
1.348e+05,4,65
1.3488e+05,0,59
1.3494e+05,1,148
1.3502e+05,5,104
1.3502e+05,7,31
1.3504e+05,4,32
1.3536e+05,4,118
1.3537e+05,8,51
1.3549e+05,1,148
1.3553e+05,2,101
1.3558e+05,0,69
1.3558e+05,7,32
1.356e+05,4,41
1.359e+05,4,102
1.3592e+05,8,29
1.3617e+05,1,148
1.3628e+05,0,164
1.3633e+05,8,153
1.3636e+05,5,168
1.3649e+05,3,309
1.365e+05,6,77
1.3656e+05,7,46
1.3658e+05,4,71
1.3658e+05,1,160
1.366e+05,8,20
1.3663e+05,2,70
1.3678e+05,7,17
1.368e+05,4,19
1.3686e+05,0,85
1.3696e+05,1,127
1.3706e+05,4,22
1.3764e+05,1,156
1.3774e+05,5,375
1.3778e+05,0,417
1.3789e+05,6,335
1.3791e+05,2,282
1.3796e+05,4,95
1.3806e+05,1,173
1.3809e+05,8,197
1.3811e+05,7,130
1.3819e+05,4,22
1.384e+05,0,69
1.3843e+05,8,82
1.3846e+05,1,143
1.3849e+05,4,59
1.388e+05,9,154
1.3882e+05,3,272
1.3886e+05,4,131
1.3892e+05,1,213
1.3894e+05,6,49
1.3896e+05,2,42
1.3905e+05,0,89
1.3908e+05,4,19
1.3933e+05,4,51
1.3954e+05,7,23
1.3956e+05,1,148
1.396e+05,4,32
1.3962e+05,0,66
1.3982e+05,4,18
1.3995e+05,1,148
1.3997e+05,8,86
1.4e+05,6,59
1.4002e+05,2,66
1.4008e+05,4,23
1.4027e+05,0,69
1.404e+05,1,192
1.4042e+05,8,199
1.4044e+05,4,151
1.4065e+05,7,21
1.4067e+05,4,32
1.4078e+05,1,134
1.408e+05,8,129
1.4084e+05,0,68
1.4126e+05,3,433
1.4129e+05,2,252
1.4132e+05,7,109
1.4146e+05,0,69
1.4148e+05,4,17
1.4154e+05,7,22
1.4163e+05,1,91
1.4165e+05,8,99
1.4172e+05,4,22
1.4177e+05,7,28
1.4196e+05,1,75
1.4198e+05,8,80
1.4199e+05,4,72
1.4208e+05,0,102
1.4209e+05,6,78
1.422e+05,4,14
1.4231e+05,1,99
1.4235e+05,2,59
1.4243e+05,4,22
1.4295e+05,1,156
1.43e+05,0,420
1.4303e+05,9,20
1.4317e+05,5,113
1.4321e+05,6,122
1.4337e+05,4,167
1.434e+05,8,141
1.4343e+05,1,157
1.4344e+05,2,96
1.436e+05,4,22
1.436e+05,0,69
1.4366e+05,8,12
1.4373e+05,3,412
1.4379e+05,1,111
1.4379e+05,7,20
1.4382e+05,4,19
1.4401e+05,7,20
1.4403e+05,4,15
1.4423e+05,0,123
1.4425e+05,8,64
1.4429e+05,6,76
1.4433e+05,1,148
1.4435e+05,4,117
1.4447e+05,2,20
1.4459e+05,4,22
1.4472e+05,1,137
1.4481e+05,8,37
1.4482e+05,4,35
1.4492e+05,0,69
1.4513e+05,4,108
1.4516e+05,8,94
1.4532e+05,5,130
1.4535e+05,6,64
1.4537e+05,1,148
1.4538e+05,4,49
1.4538e+05,7,67
1.4562e+05,0,86
1.4564e+05,2,164
1.4569e+05,4,77
1.4571e+05,7,126
1.4584e+05,1,222
1.4585e+05,8,165
1.4663e+05,3,396
1.4677e+05,5,452
1.468e+05,6,450
1.4684e+05,2,188
1.4688e+05,4,27
1.4691e+05,7,76
1.4702e+05,1,132
1.4709e+05,8,156
1.4714e+05,4,24
1.4719e+05,7,66
1.4726e+05,9,104
1.4736e+05,0,188
1.4754e+05,1,237
1.4756e+05,8,217
1.4762e+05,7,194
1.4778e+05,4,18
1.4787e+05,5,96
1.4806e+05,8,235
1.4807e+05,2,236
1.4808e+05,1,230
1.481e+05,4,126
1.4815e+05,0,287
1.4825e+05,7,31
1.4834e+05,4,22
1.4841e+05,1,76
1.4856e+05,4,11
1.4898e+05,3,272
1.4906e+05,0,320
1.4909e+05,5,219
1.491e+05,6,89
1.4915e+05,2,33
1.4922e+05,4,22
1.4933e+05,1,97
1.4948e+05,4,22
1.4958e+05,7,15
1.4962e+05,0,57
1.4973e+05,1,148
1.4975e+05,4,72
1.4977e+05,8,75
1.498e+05,7,23
1.4997e+05,4,18
1.5011e+05,1,130
1.5059e+05,5,225
1.5064e+05,2,494
1.5086e+05,4,21
1.509e+05,7,52
1.5104e+05,1,148
1.5106e+05,8,168
1.513e+05,3,312
1.5136e+05,0,235
1.5138e+05,6,240
1.5159e+05,9,202
1.5164e+05,4,113
1.5166e+05,1,240
1.5171e+05,2,38
1.5175e+05,7,16
1.518e+05,5,212
1.5186e+05,4,20
1.52e+05,0,71
1.521e+05,1,194
1.5212e+05,7,174
1.5218e+05,8,91
1.5224e+05,4,147
1.5272e+05,1,152
1.5276e+05,6,373
1.5287e+05,0,329
1.5293e+05,2,179
1.5307e+05,5,267
1.5309e+05,4,128
1.5318e+05,1,203
1.5325e+05,8,193
1.5327e+05,7,196
1.5331e+05,4,15
1.5366e+05,0,276
1.537e+05,8,204
1.5374e+05,9,148
1.538e+05,6,39
1.538e+05,3,283
1.5383e+05,7,47
1.5394e+05,4,22
1.5398e+05,2,28
1.543e+05,1,196
1.5479e+05,5,405
1.5484e+05,6,45
1.55e+05,2,19
1.5501e+05,4,18
1.5513e+05,1,73
1.5515e+05,8,90
1.5523e+05,4,12
1.5526e+05,7,17
1.5545e+05,0,69
1.5579e+05,1,215
1.5582e+05,9,85
1.5603e+05,5,196
1.5672e+05,3,500
1.5676e+05,6,911
1.5677e+05,2,771
1.5702e+05,4,22
1.5707e+05,8,25
1.5723e+05,1,148
1.5724e+05,5,212
1.5726e+05,7,79
1.5731e+05,4,43
1.5732e+05,0,66
1.5735e+05,8,23
1.5749e+05,7,31
1.5766e+05,1,161
1.577e+05,4,154
1.5784e+05,2,63
1.5792e+05,9,40
1.5807e+05,0,160
1.5813e+05,8,201
1.5835e+05,5,108
1.5838e+05,4,42
1.584e+05,7,33
1.5866e+05,1,158
1.5882e+05,0,162
1.5885e+05,8,168
1.5929e+05,3,398
1.5933e+05,6,511
1.5935e+05,2,510
1.5941e+05,0,93
1.5963e+05,5,224
1.5965e+05,4,101
1.5969e+05,7,133
1.6009e+05,1,245
1.6016e+05,0,254
1.6018e+05,9,265
1.6033e+05,4,22
1.6038e+05,6,48
1.6042e+05,2,72
1.6047e+05,1,124
1.6056e+05,4,31
1.6085e+05,0,186
1.6103e+05,7,27
1.6106e+05,8,13
1.6121e+05,4,22
1.6156e+05,1,148
1.6157e+05,3,279
1.6162e+05,0,272
1.6164e+05,2,219
1.6167e+05,7,98
1.6171e+05,8,73
1.6208e+05,8,122
1.6219e+05,0,68
1.6228e+05,4,22
1.6243e+05,1,125
1.6246e+05,8,124
1.6248e+05,7,50
1.6254e+05,4,22
1.6268e+05,2,20
1.627e+05,7,17
1.6291e+05,0,218
1.6297e+05,6,259
1.63e+05,7,104
1.631e+05,1,161
1.6311e+05,8,18
1.6321e+05,4,22
1.6323e+05,7,28
1.6343e+05,1,76
1.6344e+05,8,76
1.6348e+05,4,51
1.636e+05,0,119
1.6378e+05,1,106
1.6381e+05,2,126
1.6384e+05,4,150
1.6392e+05,7,23
1.6399e+05,8,24
1.6414e+05,3,272
1.6415e+05,6,74
1.6416e+05,4,116
1.6422e+05,0,116
1.6424e+05,7,117
1.6437e+05,5,203
1.6442e+05,9,175
1.6443e+05,8,196
1.645e+05,4,95
1.6452e+05,7,78
1.6452e+05,1,251
1.647e+05,8,20
1.6473e+05,4,26
1.6474e+05,7,26
1.649e+05,0,95
1.6504e+05,2,235
1.6506e+05,4,128
1.6512e+05,7,144
1.6516e+05,8,194
1.6524e+05,6,73
1.6529e+05,4,22
1.6548e+05,1,160
1.655e+05,7,176
1.6568e+05,5,295
1.6573e+05,0,336
1.6576e+05,7,61
1.6587e+05,1,140
1.6599e+05,4,22
1.6602e+05,7,58
1.6603e+05,8,48
1.6606e+05,2,19
1.6623e+05,1,109
1.6671e+05,0,338
1.6686e+05,5,180
1.6687e+05,3,365
1.6689e+05,4,184
1.6698e+05,8,18
1.6715e+05,2,85
1.6717e+05,4,84
1.6727e+05,0,56
1.6731e+05,1,148
1.6739e+05,4,15
1.6754e+05,6,35
1.6778e+05,7,178
1.6779e+05,4,199
1.6782e+05,1,148
1.6792e+05,0,93
1.6797e+05,8,14
1.68e+05,7,18
1.6802e+05,4,28
1.6825e+05,2,87
1.6827e+05,4,50
1.6834e+05,8,72
1.6842e+05,1,148
1.6843e+05,7,17
1.6851e+05,4,22
1.6852e+05,9,23
1.6855e+05,0,74
1.6857e+05,6,28
1.6877e+05,1,100
1.6879e+05,4,77
1.6901e+05,5,149
1.6902e+05,8,158
1.6904e+05,7,177
1.6937e+05,0,325
1.6939e+05,2,137
1.6957e+05,7,32
1.6959e+05,4,67
1.697e+05,3,444
1.6972e+05,8,149
1.6974e+05,6,78
1.698e+05,1,231
1.6984e+05,4,34
1.7005e+05,0,69
1.7008e+05,8,106
1.7013e+05,7,109
1.704e+05,5,287
1.7046e+05,8,99
1.7053e+05,7,169
1.7056e+05,2,168
1.706e+05,9,64
1.7064e+05,0,94
1.7069e+05,4,66
1.7082e+05,1,167
1.7084e+05,8,124
1.709e+05,7,138
1.71e+05,6,216
1.7102e+05,4,130
1.7118e+05,1,109
1.7133e+05,0,129
1.7135e+05,4,122
1.7166e+05,1,225
1.7167e+05,4,125
1.7169e+05,2,126
1.7196e+05,3,255
1.7198e+05,8,164
1.7207e+05,4,191
1.7212e+05,0,222
1.7219e+05,7,23
1.7228e+05,4,12
1.7241e+05,7,17
1.7254e+05,1,131
1.7258e+05,4,82
1.7267e+05,0,51
1.727e+05,2,15
1.7279e+05,4,12
1.7292e+05,1,134
1.7304e+05,4,22
1.7317e+05,7,19
1.7323e+05,0,57
1.7333e+05,1,153
1.7335e+05,8,151
1.7337e+05,4,134
1.7339e+05,7,23
1.7363e+05,4,22
1.7365e+05,8,46
1.7371e+05,1,134
1.7374e+05,2,28
1.7375e+05,5,120
1.738e+05,0,67
1.7382e+05,7,24
1.7385e+05,4,20
1.741e+05,3,141
1.7426e+05,4,193
1.7446e+05,0,69
1.7451e+05,7,70
1.7455e+05,4,69
1.7469e+05,1,220
1.747e+05,8,183
1.7473e+05,9,56
1.7478e+05,7,53
1.7484e+05,2,62
1.7486e+05,4,109
1.7497e+05,5,215
1.7538e+05,1,179
1.7542e+05,0,455
1.7546e+05,6,215
1.7564e+05,7,19
1.7568e+05,4,41
1.7574e+05,1,108
1.7588e+05,2,42
1.759e+05,4,15
1.7593e+05,8,23
1.7605e+05,0,86
1.7613e+05,1,145
1.7615e+05,4,52
1.7626e+05,3,158
1.7641e+05,4,22
1.7678e+05,1,181
1.7682e+05,6,363
1.7689e+05,0,338
1.7697e+05,9,193
1.7699e+05,2,105
1.7714e+05,5,136
1.7744e+05,0,50
1.7746e+05,8,35
1.7754e+05,4,22
1.7763e+05,1,99
1.7765e+05,7,46
1.7776e+05,4,22
1.7799e+05,1,109
1.7818e+05,0,116
1.782e+05,8,220
1.7822e+05,2,234
1.7825e+05,7,170
1.7835e+05,5,211
1.7896e+05,3,509
1.7904e+05,0,350
1.7915e+05,6,218
1.7917e+05,9,204
1.7921e+05,4,38
1.7928e+05,7,87
1.7933e+05,8,93
1.7936e+05,2,132
1.7956e+05,1,216
1.7971e+05,5,360
1.7983e+05,0,241
1.7993e+05,1,127
1.7996e+05,4,42
1.7998e+05,7,69
1.801e+05,8,12
1.802e+05,6,46
1.8025e+05,4,61
1.804e+05,2,29
1.8049e+05,7,32
1.805e+05,0,69
1.8053e+05,4,60
1.8054e+05,1,186
1.8063e+05,8,14
1.8071e+05,7,24
1.8085e+05,5,139
1.8088e+05,4,142
1.8096e+05,1,173
1.8104e+05,8,104
1.8106e+05,7,148
1.8124e+05,3,285
1.8128e+05,0,273
1.8136e+05,9,136
1.8147e+05,6,216
1.8152e+05,8,213
1.8155e+05,2,141
1.8157e+05,4,84
1.8192e+05,4,126
1.8198e+05,0,198
1.82e+05,7,96
1.8201e+05,1,148
1.8216e+05,4,22
1.8243e+05,4,63
1.8246e+05,7,25
1.8248e+05,1,148
1.8255e+05,0,69
1.826e+05,2,20
1.8267e+05,4,22
1.8268e+05,8,26
1.8271e+05,7,49
1.829e+05,4,31
1.8294e+05,7,25
1.8296e+05,8,20
1.8309e+05,0,40
1.8314e+05,4,22
1.8315e+05,1,148
1.8317e+05,7,31
1.8338e+05,3,140
1.8341e+05,4,64
1.8343e+05,9,69
1.8389e+05,1,204
1.8394e+05,6,388
1.8399e+05,0,399
1.8404e+05,2,405
1.842e+05,5,325
1.8431e+05,1,166
1.8433e+05,8,181
1.8434e+05,4,95
1.8436e+05,7,117
1.846e+05,0,69
1.8462e+05,4,86
1.8505e+05,1,213
1.851e+05,6,160
1.8511e+05,2,69
1.8518e+05,0,74
1.8532e+05,5,112
1.8533e+05,7,78
1.8537e+05,4,99
1.8546e+05,1,160
1.8555e+05,7,15
1.8561e+05,4,22
1.8564e+05,8,28
1.8582e+05,0,69
1.8591e+05,1,195
1.8594e+05,7,184
1.8597e+05,4,143
1.8599e+05,8,104
1.8619e+05,6,57
1.8619e+05,3,272
1.8621e+05,7,73
1.8624e+05,2,95
1.8626e+05,4,89
1.8627e+05,8,31
1.8632e+05,1,156
1.8638e+05,0,60
1.8644e+05,7,27
1.8647e+05,4,10
1.8648e+05,5,162
1.8668e+05,1,110
1.867e+05,7,61
1.8672e+05,4,47
1.8698e+05,0,69
1.8698e+05,4,53
1.8709e+05,8,15
1.8717e+05,7,24
1.872e+05,4,11
1.8723e+05,6,44
1.8723e+05,1,194
1.8725e+05,2,9
1.8735e+05,8,11
1.874e+05,7,20
1.8741e+05,4,16
1.876e+05,0,69
1.877e+05,7,40
1.8772e+05,8,118
1.8774e+05,4,128
1.878e+05,1,210
1.8792e+05,7,19
1.8799e+05,4,22
1.8805e+05,8,45
1.8819e+05,1,133
1.8824e+05,0,132
1.8843e+05,3,237
1.8844e+05,2,192
1.8847e+05,8,169
1.8858e+05,1,136
1.886e+05,7,126
1.8878e+05,5,220
1.888e+05,4,169
1.8882e+05,8,97
1.8893e+05,0,150
1.8895e+05,7,155
1.8909e+05,4,92
1.8912e+05,8,48
1.8934e+05,4,52
1.8966e+05,1,164
1.8971e+05,0,275
1.8972e+05,2,278
1.8974e+05,4,198
1.8976e+05,9,220
1.9032e+05,1,184
1.9034e+05,7,193
1.9038e+05,8,168
1.9045e+05,0,244
1.905e+05,6,168
1.9066e+05,3,232
1.9068e+05,4,162
1.9075e+05,7,170
1.9087e+05,8,211
1.9093e+05,2,170
1.9095e+05,4,67
1.9105e+05,5,95
1.9106e+05,7,114
1.9118e+05,0,183
1.9134e+05,8,212
1.9138e+05,7,112
1.9157e+05,4,17
1.9166e+05,1,85
1.9175e+05,0,73
1.9182e+05,4,41
1.921e+05,1,164
1.9212e+05,2,191
1.9214e+05,8,199
1.9218e+05,4,144
1.925e+05,5,300
1.926e+05,0,321
1.9262e+05,8,234
1.9268e+05,6,121
1.9292e+05,3,255
1.9297e+05,4,139
1.9314e+05,8,251
1.9325e+05,0,113
1.9334e+05,7,161
1.9339e+05,2,240
1.9355e+05,1,187
1.936e+05,8,187
1.9368e+05,5,179
1.9377e+05,7,176
1.9379e+05,4,199
1.9388e+05,6,175
1.9394e+05,0,192
1.9402e+05,9,173
1.9408e+05,8,230
1.9409e+05,7,126
1.9411e+05,4,112
1.9433e+05,7,31
1.9441e+05,1,102
1.9444e+05,2,55
1.9447e+05,4,123
1.945e+05,0,56
1.9478e+05,1,124
1.9483e+05,4,139
1.9493e+05,6,53
1.9497e+05,5,286
1.9508e+05,4,46
1.9514e+05,0,69
1.9526e+05,3,288
1.953e+05,7,30
1.9535e+05,4,39
1.9536e+05,8,47
1.9538e+05,1,194
1.955e+05,2,20
1.9553e+05,7,32
1.9561e+05,4,22
1.9606e+05,1,160
1.9613e+05,0,489
1.9624e+05,6,265
1.9667e+05,5,439
1.9673e+05,9,682
1.9678e+05,2,253
1.9694e+05,0,226
1.9697e+05,7,35
1.9702e+05,4,57
1.9712e+05,1,136
1.9714e+05,8,157
1.9726e+05,4,22
1.9743e+05,3,170
1.9756e+05,1,185
1.9757e+05,8,178
1.9767e+05,0,226
1.9785e+05,2,68
1.9795e+05,1,140
1.9801e+05,4,96
1.9807e+05,7,25
1.9826e+05,0,69
1.9868e+05,1,212
1.9872e+05,6,480
1.9891e+05,0,69
1.9904e+05,5,203
1.9908e+05,2,212
1.991e+05,7,172
1.9924e+05,8,229
1.9933e+05,4,22
1.9947e+05,0,67
1.9955e+05,1,119
1.9971e+05,3,278
1.9973e+05,8,242
1.9978e+05,6,59
1.9997e+05,4,35
